customer_id,age,gender,purchase_amount,purchase_count,satisfaction_score,member_type
486,54,M,6.202684348321755,5,6.365409098461331,Bronze
487,43,M,82.6214260143961,10,7.440015312890844,Gold
488,40,M,316.1203427295335,5,9.73899581761157,Bronze
489,26,F,19.273916294070354,4,6.272568359802606,Silver
490,29,M,117.11987584682579,7,7.69227706956717,Bronze
491,18,M,22.431134374225795,3,4.558153230126923,Bronze
492,18,M,76.74994260264465,6,8.590432961330976,Silver
493,64,M,10.16744837023609,3,4.417476137609566,Gold
494,51,F,59.85116578458807,3,8.197579708152151,Bronze
495,49,F,141.12566585424565,4,6.878612570077295,Silver
496,65,M,42.70537614854541,1,6.819020585890316,Bronze
497,42,M,109.33612728760885,2,6.549602923121753,Bronze
498,57,M,158.69426429163502,4,5.048121063411854,Bronze
499,62,M,261.9734692704209,5,5.127594235196796,Bronze
500,18,M,26.74116877155556,8,8.254780234058472,Bronze
501,33,M,50.96861329145348,7,7.017905170272082,Bronze
502,56,F,16.536534532240278,7,6.538664897228107,Bronze
503,22,M,489.0654962048055,2,7.665096925954085,Bronze
504,39,F,261.73090971585725,6,7.151965424831878,Bronze
505,46,F,77.64355987991227,8,5.81060267509018,Bronze
506,20,M,184.53709920619715,6,10.0,Gold
507,29,F,73.59669552982862,4,8.111134567754661,Silver
508,43,F,97.70648486217308,4,7.190602860039333,Bronze
509,33,F,9.33489795430218,4,6.229583046679091,Gold
510,68,F,140.7601435155739,1,8.429139533791286,Silver
511,54,F,13.66373352289071,6,5.818648195410857,Bronze
512,39,F,174.90887349353392,8,5.692337888546105,Bronze
513,46,M,152.3389067018665,7,9.539988453610572,Silver
514,31,F,123.3555069093609,7,7.046012764106064,Bronze
515,45,F,3.6830368051553117,6,5.854976219927331,Silver
516,22,F,36.115404005155014,6,7.008528547059516,Silver
517,64,M,30.53201391791275,4,8.275279830772563,Silver
518,66,F,44.6500262019517,3,7.931881680932789,Gold
519,47,M,9.172364057237763,6,8.461393394629678,Bronze
520,63,F,276.3951300892074,3,5.125666145890779,Bronze
521,69,M,80.69930187631815,10,8.423723742512266,Silver
522,22,M,36.45981219476022,5,6.73141183592328,Bronze
523,29,F,50.58074311065991,6,7.133651150055815,Silver
524,33,F,59.27636022426302,6,8.81424174046717,Gold
525,43,M,91.7777670220792,4,8.054088509906935,Silver
526,43,F,72.50082520454396,6,7.526578721432018,Bronze
527,65,M,251.81570465176466,5,4.024004975279569,Bronze
528,38,M,68.70925129207896,3,6.93174721692957,Bronze
529,56,M,484.82632653602354,2,5.822986918644249,Bronze
530,53,M,190.66651133282804,3,8.066567956596044,Silver
531,50,M,23.383868383943188,2,8.486437280553492,Silver
532,47,F,266.7799460588854,8,6.5469534658258555,Silver
533,54,M,12.371277950994294,7,5.999437786316969,Bronze
534,40,M,170.07295740107259,4,9.3344511932739,Bronze
535,27,F,47.904161866709714,3,6.095278649479458,Silver
536,22,M,210.3523768243236,3,5.208193739445622,Bronze
537,53,F,202.53829191556267,6,5.750993270471584,Bronze
538,51,F,163.95126583574475,5,6.167500917828685,Silver
539,69,F,156.0792693564261,1,5.7079554205756775,Silver
540,48,M,36.33818695917868,8,8.268087074917108,Bronze
541,27,M,8.438132920074946,9,3.703129831638984,Silver
542,36,M,51.58049647422997,4,5.676159382831706,Bronze
543,49,F,19.058502336665757,7,6.928753831817706,Gold
544,18,M,118.7283150977474,3,7.315369330003439,Bronze
545,22,F,42.48004262131064,7,9.537752256286876,Bronze
546,62,M,371.35903021270826,5,9.31785656914553,Silver
547,21,F,102.43551145361242,6,4.598894266083187,Bronze
548,33,M,172.86751754099376,8,4.13792808914563,Silver
549,41,M,14.216820876655945,2,7.037456893556499,Silver
550,33,M,198.0606543336451,4,5.990222145305368,Silver
551,19,F,256.0801448616133,9,5.211960487025221,Gold
552,66,F,66.76001405482494,4,7.024181346190982,Bronze
553,45,M,93.20465498249905,4,7.346045977501652,Silver
554,49,M,144.73607343318378,3,5.741547340533733,Bronze
555,44,F,19.21763084545793,4,6.063872882443759,Bronze
556,37,F,69.82925482163945,4,5.856937708918526,Silver
557,41,F,50.85998156695678,6,6.382763138168079,Bronze
558,29,M,15.826211104526102,7,7.8121661490846055,Bronze
559,67,F,45.812948245673155,3,5.38314120827262,Bronze
560,52,M,7.060736270411021,6,6.038972509753599,Silver
561,50,F,2.6150879968812646,8,6.401076785371747,Gold
562,50,M,14.521803232856358,7,6.98987139226729,Bronze
563,68,F,329.99533399771076,3,7.413976739368708,Bronze
564,60,F,79.74627665581228,4,10.0,Silver
565,54,F,337.6177831884106,6,7.858188576412585,Bronze
566,29,F,56.65107910082499,8,7.893897020558749,Bronze
567,20,F,37.369922833070405,3,6.6000804800806945,Bronze
568,18,M,70.55069747772997,4,5.5302013064538516,Bronze
569,50,F,57.894689062654834,3,6.207678977725326,Bronze
570,57,F,11.167450059839194,8,5.934501264677662,Silver
571,27,F,102.39492043974927,1,7.588346013331849,Bronze
572,60,M,24.339496199833064,3,4.5230778645644,Gold
573,61,F,96.65002845057637,7,7.888800579380867,Silver
574,46,M,105.03968393246197,5,6.8241406158459625,Silver
575,30,F,16.49039515544464,9,8.100022349033557,Bronze
576,29,F,6.331220895053138,5,5.9141377162685895,Bronze
577,48,M,151.759549322393,4,5.647945427736632,Bronze
578,63,F,61.581662209138635,5,6.389996921442334,Gold
579,19,M,5.992390010381586,7,6.3540261208692606,Bronze
580,68,M,527.1931976736665,3,8.209522616612395,Bronze
581,67,F,5.951708142442368,6,8.195207249585598,Bronze
582,52,M,118.75590135001512,7,9.857534625303128,Bronze
583,40,F,411.5298077656953,4,6.256761783223156,Bronze
584,34,F,27.3358616957147,4,1.9786741052686097,Bronze
585,43,M,15.344186123358494,4,6.385866140453773,Bronze
586,25,M,12.940840602400936,3,7.345986887812535,Bronze
587,46,M,36.13647059411098,4,8.071796036578252,Bronze
588,43,M,10.65232035515615,2,7.455406406925579,Silver
589,27,F,117.81794699281834,7,6.2555837003654515,Bronze
590,43,F,6.431646379952709,6,9.571246536123336,Bronze
591,51,M,71.21712524346368,7,5.4493962991566605,Bronze
592,68,F,571.2879886799935,5,6.588032727157243,Bronze
593,58,F,168.18487766767154,4,5.380135238708788,Gold
594,24,F,95.50820766198737,5,7.029365143135258,Bronze
595,21,F,36.564883308698526,4,9.383508638159304,Silver
596,67,M,97.78891428190236,7,6.788611114151781,Silver
597,62,M,74.87475558795342,5,6.797800221859781,Silver
598,28,F,55.52711613166957,6,4.456056987434112,Bronze
599,46,M,14.007892586034512,5,6.569511721313502,Bronze
600,53,M,217.68710598120475,2,8.725730575050028,Silver
601,42,M,59.74455297927822,4,6.624645751514389,Bronze
602,38,F,21.64441820614136,4,6.523314679131533,Silver
603,53,F,45.84851833829352,6,8.65857186376494,Silver
604,27,F,53.4656934620134,11,6.529653830544153,Silver
605,54,M,175.75777510905334,6,8.938080448340685,Bronze
606,26,F,132.28103228592784,8,5.073040606918383,Silver
607,41,F,146.66583261701916,5,8.016780962261546,Silver
608,52,M,1.1092560021533864,3,9.469493811543185,Silver
609,66,F,53.81180264409754,5,8.51178534618237,Bronze
610,52,F,65.65147210381606,1,4.199089672547088,Bronze
611,65,M,1.93788394664463,8,6.042545137853674,Bronze
612,53,M,30.08527040218263,6,6.637072713013326,Bronze
613,35,M,142.8324681714378,4,8.514933245060622,Bronze
614,66,F,14.746771733388927,7,5.002572825682846,Gold
615,56,F,76.63850452648582,1,5.471594994411028,Bronze
616,49,F,24.232875607689376,7,4.592272854730012,Silver
617,41,M,1.219483024877762,3,5.761299624868279,Bronze
618,40,M,27.601896185029933,9,5.12259001454153,Bronze
619,49,F,372.4455023142878,4,9.396858790294612,Bronze
620,54,F,161.71531579615473,2,6.028934094028051,Bronze
621,29,M,320.83475501912335,4,8.036387938195013,Gold
622,66,M,66.91456241111679,6,7.0269542608283055,Bronze
623,30,M,11.62374541951925,2,7.005941921386881,Silver
624,40,M,79.39834770016945,1,6.112834270690842,Bronze
625,42,F,60.58276310869285,7,8.155033730696061,Gold
626,52,M,186.01908873998093,7,7.2315163489635115,Bronze
627,58,F,10.323231608662383,6,7.145115869408571,Bronze
628,47,F,66.99017356298462,8,6.109869084733115,Bronze
629,34,F,16.257618371792447,7,6.355336110770469,Bronze
630,66,M,39.256259501370444,5,7.883366676363137,Bronze
631,37,M,133.6959878024791,6,7.345083417318252,Silver
632,65,M,64.62981932916178,6,7.18520847176281,Silver
633,42,M,47.14258964215926,7,5.8689362624986785,Silver
634,39,F,50.16615401585782,6,9.916161555288243,Bronze
635,30,M,61.51621609169232,3,6.280439890663265,Bronze
636,36,M,153.7194201894464,3,6.954621007411869,Bronze
637,66,F,222.64085163237465,1,6.719449556687919,Gold
638,53,M,310.85580630222995,5,9.932066795891933,Silver
639,29,F,154.60096304556976,3,6.5637780809386195,Silver
640,58,F,37.89306256040513,9,6.42648708853652,Silver
641,36,F,116.51839346810205,8,7.177466722175004,Bronze
642,29,F,57.55474933648939,4,5.959688665806722,Bronze
643,26,F,29.39290402489777,2,7.16739957535227,Bronze
644,24,F,183.80437261905783,3,10.0,Bronze
645,45,F,3.9184116743756054,2,7.449543333326638,Bronze
646,31,F,232.03620930403721,4,7.394868882589872,Bronze
647,48,M,61.89259348392796,4,5.9231426606361826,Silver
648,69,M,101.39076313345574,5,9.563810731529445,Silver
649,36,M,107.69112357162622,8,9.90854905119697,Silver
650,64,M,225.49168980590207,6,8.279020563740517,Gold
651,33,F,101.24428920042712,3,7.980749834593569,Bronze
652,22,M,95.1745864110872,5,6.647851972841774,Bronze
653,52,F,6.897720078190541,6,7.587006371266933,Silver
654,29,M,73.06580419892181,3,5.747263592706239,Bronze
655,42,M,16.27177737566215,8,5.31082903633189,Bronze
656,69,M,133.7251919142745,8,4.768960124911386,Bronze
657,38,F,71.78947323254283,5,7.616010959912198,Bronze
658,53,M,114.01463466715083,4,4.932438291518968,Bronze
659,40,F,4.256611941635436,2,6.250546895331276,Bronze
660,33,F,8.860393466847853,6,6.9081559371970345,Bronze
661,56,M,125.99203799829266,5,8.492935599283047,Silver
662,62,M,7.481442963462634,6,6.1326697500686205,Bronze
663,59,M,7.392292686901208,7,8.669908469109089,Bronze
664,56,F,1.218238000979597,3,8.408738369716273,Bronze
665,31,M,313.5026486219789,9,5.3930375084935385,Bronze
666,48,F,133.7536043015661,2,8.684238240827913,Silver
667,22,F,43.57976357336992,0,6.574628316787696,Silver
668,52,M,35.17379812300988,6,6.2515733144111225,Silver
669,40,M,43.032645066688005,4,6.580970086880012,Bronze
670,46,F,149.01161997316504,6,6.994741409861989,Bronze
671,60,F,108.28490176285032,4,6.3774330993435475,Bronze
672,28,F,20.480715510999964,5,5.740462509458129,Bronze
673,35,M,19.12928814550219,2,5.873116609457989,Bronze
674,64,F,10.357949119433949,5,7.208414214556024,Bronze
675,29,M,107.97004100335128,4,6.759304672274433,Bronze
676,26,F,144.55037992237158,3,7.7909645400993455,Silver
677,27,F,30.794794955359027,5,7.078544345804894,Bronze
678,61,M,2.1167418451615125,3,7.115520993975638,Silver
679,34,F,8.574490745693609,3,7.889218352251431,Bronze
680,55,M,343.7655002837343,4,9.128377107869026,Bronze
681,24,M,35.018856530362534,8,9.188533522437833,Gold
682,63,F,146.63040433040203,5,9.010609630171327,Gold
683,30,M,97.9932505488038,4,8.305673754611961,Bronze
684,57,M,48.11691558293258,4,10.0,Bronze
685,59,F,23.027801895590354,4,7.656735649365359,Bronze
686,26,M,12.941008905710117,4,7.488318722983108,Bronze
687,67,M,95.45456284794805,7,10.0,Silver
688,44,M,149.00285583409178,8,2.9110467248507863,Gold
689,19,F,103.2555633563709,7,6.679155267033522,Silver
690,22,M,75.56656276864724,3,8.878743593725,Bronze
691,46,F,4.285658730910904,6,8.470394429082525,Silver
692,54,F,345.7411529753554,6,10.0,Bronze
693,55,M,160.302944884436,4,7.161228577497129,Gold
694,36,M,34.647292863764726,6,6.353773596417707,Silver
695,25,M,391.05405727172183,9,6.501872879988706,Bronze
696,65,F,92.100580446948,6,7.4771022442918715,Bronze
697,62,M,87.32855020448504,4,9.432471393926981,Bronze
698,18,M,137.86166282050146,6,9.451211513328238,Bronze
699,39,M,167.0089533843877,7,6.915977992249493,Silver
700,69,M,106.85058907480496,4,7.379512730016688,Bronze
701,34,M,13.707566198038496,3,6.0825976311957035,Bronze
702,24,F,41.28938923155083,4,6.239176678591682,Bronze
703,42,F,263.2251506424206,5,8.569385820155759,Silver
704,62,M,25.439638787094392,3,9.403317083097514,Bronze
705,21,M,46.548110941267964,5,5.954074479295279,Silver
706,53,M,56.5769226718731,3,7.364434528197027,Silver
707,23,M,57.87565409233329,5,6.635382915881188,Gold
708,48,F,94.91744805522319,5,8.29580748932801,Bronze
709,36,M,286.60353837801955,5,6.417225966465317,Bronze
710,61,F,27.534872427418644,6,4.110317590810677,Bronze
711,56,F,12.954093800495233,6,8.505536066668004,Bronze
712,44,M,21.998665189386475,6,6.544774555214891,Bronze
713,27,F,217.9703081100552,5,6.700834426167917,Silver
714,43,F,103.79240810762278,7,7.653381875037759,Bronze
715,36,F,33.67417778790184,3,7.52925046472893,Silver
716,56,F,169.25311877747205,5,7.684182488128584,Bronze
717,20,M,197.59467391996955,7,4.555400252130706,Silver
718,62,M,187.41481279810753,2,7.834463518054738,Silver
719,30,F,251.23995432742322,8,4.1364154744732975,Silver
720,67,M,29.067457241461543,4,8.154347715671511,Silver
721,45,M,140.66682208230554,2,8.677571923165871,Silver
722,37,M,61.718570785211426,5,4.947219785912175,Gold
723,45,M,184.51510870734518,5,7.492649485872324,Bronze
724,25,M,130.37588019347567,4,8.585768694421649,Bronze
725,58,F,149.81087538655927,6,6.3264945694427,Bronze
726,56,M,106.75841906842092,8,8.010454548562935,Bronze
727,18,M,19.532019762394587,4,2.8218911909114786,Bronze
728,20,M,78.75170241922046,3,8.647294177365117,Bronze
729,30,M,417.7926595016945,6,7.044991358039764,Bronze
730,45,F,277.07993880074326,4,6.613255935045951,Bronze
731,66,F,4.413344611758607,2,8.47606217935672,Bronze
732,42,F,18.010180115075492,3,9.593934513585966,Gold
733,50,F,14.125114015268526,1,7.7285737620309956,Bronze
734,55,M,129.4553854060387,9,9.413070824573342,Silver
735,23,F,170.25697806958462,5,4.67007512120953,Bronze
736,61,M,24.017700835005286,3,7.998923256751098,Gold
737,62,M,70.4921613839529,4,6.8019942207185915,Silver
738,49,M,183.69850704778037,3,5.817671342925524,Silver
739,62,M,131.97636186471763,4,4.106977847705736,Silver
740,64,M,78.1404144953795,6,7.917680573503995,Bronze
741,38,F,89.24465045700323,4,8.312935080124793,Gold
742,33,F,71.0009650068406,2,9.01303412648987,Silver
743,38,F,35.31788500016205,6,8.764735656452547,Silver
744,28,F,83.24598074681555,3,5.842435469412445,Silver
745,54,M,116.75936310968125,6,8.936058272968197,Bronze
746,53,F,206.61140751074524,2,9.094521255867766,Silver
747,52,M,101.14021548748543,8,6.610024112120942,Bronze
748,36,F,143.1800379585526,3,7.042642395567578,Bronze
749,37,M,17.443867048912377,6,5.598768689425687,Bronze
750,35,M,61.9074518666376,4,9.221329435979998,Gold
751,64,F,0.9375432164456157,5,4.732319281046596,Bronze
752,58,M,28.32636673578669,6,7.802456008545654,Bronze
753,66,M,129.63136856112857,1,6.104756217826431,Bronze
754,31,F,480.4835440886139,5,5.338220770665234,Silver
755,32,M,10.444770971109277,7,4.187907579157888,Silver
756,48,F,51.331925672141935,6,6.6768908080435105,Bronze
757,18,F,160.97928189017483,6,5.103122328103142,Bronze
758,20,F,22.820086126156376,7,7.084629179910706,Silver
759,33,M,80.98719123476157,4,9.654005985100937,Gold
760,40,M,132.07736825681354,3,7.2992609896583325,Silver
761,28,M,95.70748371647657,8,9.995920753426972,Bronze
762,29,F,20.828540063345006,4,5.52659011978277,Gold
763,27,M,43.91013705229907,5,5.078588800000979,Bronze
764,49,F,153.15133748939874,5,5.459476617657582,Bronze
765,33,F,80.79443351961764,3,6.902349191867044,Bronze
766,25,M,0.5243335834244977,9,10.0,Bronze
767,55,F,143.12530668276239,8,4.5068279296728395,Silver
768,29,M,3.5949877311554204,6,7.929494677243637,Bronze
769,41,M,136.93734613530438,3,5.9500519959392,Bronze
770,45,M,22.624906865187217,5,6.664295423423555,Bronze
771,25,M,317.1836719559786,5,5.112970133100494,Bronze
772,45,M,45.87721412896034,5,8.31870748605931,Bronze
773,53,F,39.59083443033563,3,6.9341123005673175,Bronze
774,43,F,16.12116083351189,7,8.631180326041248,Bronze
775,25,F,36.471318634885726,3,7.2628677910488415,Silver
776,67,M,209.27356121766388,0,4.102564034234687,Silver
777,45,M,560.8746230709056,6,8.644814193962821,Silver
778,45,M,45.93557682687801,6,3.980499051535479,Bronze
779,54,F,59.53140605103695,4,4.1951459756253815,Silver
780,58,M,128.03893712449096,5,5.624195979802545,Gold
781,53,F,217.32756794630143,9,5.644216687071495,Silver
782,44,F,89.90510286786167,5,9.094032048072222,Silver
783,34,M,49.68005994559314,4,6.743265419874454,Bronze
784,26,M,53.20864431503372,3,8.871077937961994,Gold
785,50,F,118.94722687558443,6,6.14812378212107,Bronze
786,37,M,0.3223453352234625,2,7.476469553515953,Bronze
787,30,F,96.65039188925853,6,7.71106346726831,Bronze
788,45,M,43.926961172974956,6,8.044098125615573,Bronze
789,65,M,158.08374881107957,6,6.302610738376243,Gold
790,46,F,9.760250898985603,5,6.433217666822659,Bronze
791,30,M,88.72229893778368,3,6.552804131101234,Bronze
792,63,F,65.57991618936114,4,4.521381414554794,Silver
793,52,M,102.81319964746447,4,6.874147205097555,Bronze
794,23,F,6.705217851068186,5,6.42447361738558,Bronze
795,35,F,86.74619670881442,4,7.870109341116331,Silver
796,68,M,82.43603206028806,4,7.136951756589503,Silver
797,22,F,82.2481893100684,5,9.004572705179783,Bronze
798,64,M,92.50481327074117,5,7.10513271281285,Silver
799,42,M,112.8457057823754,5,6.156691455669604,Bronze
800,19,M,163.46993101159927,7,7.086545833248676,Bronze
801,27,F,31.446518612624928,3,8.086250861315746,Bronze
802,47,F,174.3251688811231,2,4.34018888831643,Bronze
803,67,M,68.96646162596095,4,5.927127221773613,Silver
804,62,M,8.018918746336913,4,5.958734896171972,Silver
805,22,F,6.033502607505761,6,7.61648530431625,Bronze
806,50,M,40.682350836025485,3,7.790929809537925,Bronze
807,18,M,153.66381893970083,5,7.151841591752342,Silver
808,35,F,122.99093840207843,5,3.2820428213081154,Bronze
809,49,M,155.40739964735977,5,4.52212272521232,Bronze
810,64,F,72.82958332151881,5,6.641602267814318,Gold
811,66,M,58.017391189790324,3,6.247795864962289,Silver
812,28,F,15.952638422688285,10,7.008055568254004,Gold
813,38,M,39.77838153323653,5,6.295902756346787,Bronze
814,43,M,56.919541721923316,4,9.297463699223556,Silver
815,42,F,9.277387160256174,4,3.5590876227302175,Bronze
816,39,M,24.9246221980613,7,7.453941447294722,Bronze
817,44,F,91.1863780458761,3,8.242015609245207,Bronze
818,66,M,133.0530906909701,6,8.0523076875376,Bronze
819,30,F,640.5472880634143,2,8.180909482001777,Bronze
820,50,F,270.47556044043154,4,8.396673862586402,Bronze
821,51,F,102.88023098028725,4,6.094030170089164,Bronze
822,58,F,54.688130994859776,4,5.347774364534565,Silver
823,52,M,101.10887957798545,8,3.9479774909579914,Bronze
824,18,M,154.01526347430928,5,6.456095749480458,Bronze
825,38,F,12.594446448603403,8,5.833700314067717,Bronze
826,65,F,52.74715511697289,5,8.742413220485707,Bronze
827,23,F,183.13465118380304,7,6.568662834773297,Silver
828,45,M,48.42371702849132,8,5.454391394158663,Bronze
829,34,M,84.83336962100451,3,5.2171968190583495,Silver
830,22,M,88.61722825317389,4,9.983230080675693,Bronze
831,48,M,20.392473795035094,6,6.966870527512634,Bronze
832,22,F,44.97860945489304,4,5.827743305089085,Silver
833,55,F,40.7233604088635,4,7.186062711658032,Silver
834,20,F,2.654595521466961,6,9.845333734247607,Bronze
835,40,M,2.4489191270530317,2,6.415479036550667,Silver
836,54,M,178.19896121391395,4,8.030516064172295,Bronze
837,54,M,31.892620643003504,2,8.779691555995488,Silver
838,27,F,72.99745937185206,8,4.16286416222514,Silver
839,27,F,35.48559900798931,7,6.042381371995692,Silver
840,36,M,282.4796036158523,2,8.591629942238296,Gold
841,34,F,30.015521820059433,5,5.95104484134624,Bronze
842,38,M,56.15170164185904,6,7.621938098900925,Silver
843,31,M,206.1446433115593,7,5.862277601312785,Bronze
844,26,F,184.47398709821283,7,6.33167214473211,Bronze
845,63,M,20.591951269056196,7,6.148954291589341,Bronze
846,18,F,162.2742577248794,6,7.9550052305437475,Bronze
847,68,M,61.2834146482455,5,7.30237017129939,Silver
848,62,F,65.96521975537925,5,7.14828916751653,Bronze
849,30,F,14.327005689790266,8,10.0,Bronze
850,21,F,8.403564207332337,7,9.6095461106801,Bronze
851,18,M,130.1730101451439,4,4.028134569169329,Bronze
852,66,M,68.609441459685,5,6.334885490172177,Gold
853,57,F,57.421050414113125,8,10.0,Bronze
854,49,F,130.7513601315038,5,6.138114953967937,Silver
855,51,M,145.03546989673853,2,10.0,Silver
856,45,M,17.305443076039946,3,6.360509777697609,Silver
857,48,M,94.2186012916847,7,6.649003644180156,Bronze
858,25,F,14.543519952787474,3,8.295357038703719,Silver
859,56,M,139.18098878273494,8,6.864689237488246,Bronze
860,43,M,106.9894100615944,1,7.741936959361429,Silver
861,51,F,313.7632785960324,5,9.362423048961459,Bronze
862,20,M,7.145090750853228,3,8.138201400963654,Bronze
863,67,M,5.874702682483746,5,7.212298198224549,Bronze
864,29,M,33.15462935948641,5,9.51029026257639,Silver
865,18,F,30.341273135638318,2,8.315031213812649,Bronze
866,61,F,28.366189629572723,7,5.899685255353978,Bronze
867,22,F,236.71724742163093,2,9.970112850166029,Bronze
868,47,F,28.707718856360664,4,7.963548388075267,Gold
869,47,F,31.738517565419478,5,6.679484846695208,Silver
870,34,F,142.4612253597161,4,3.968773623121079,Bronze
871,65,F,59.736409886505704,4,4.933635429903,Silver
872,64,M,149.92863982584598,5,9.550202365599906,Bronze
873,40,M,6.760043876192516,4,9.609497877955675,Bronze
874,32,F,66.85934921037368,4,7.127926103099861,Gold
875,54,M,3.419152493794983,5,4.344633736036771,Bronze
876,38,M,6.470195151063192,7,5.369537119524091,Bronze
877,31,F,236.9125118145484,6,4.564347471925633,Bronze
878,19,M,14.994579904644503,6,4.5098331101293585,Bronze
879,28,M,76.01862810622099,8,10.0,Bronze
880,68,M,52.94914219185613,5,10.0,Bronze
881,56,M,42.670405559453656,2,5.318729269651645,Bronze
882,55,M,230.09199370088268,4,6.986897536153601,Bronze
883,51,F,2.206504935500153,6,5.0728057601022964,Bronze
884,55,F,109.00183808326895,3,6.97714293024987,Bronze
885,67,F,330.75549794683667,3,9.458955825053645,Bronze
886,51,M,82.13628602808521,5,8.618078576204523,Silver
887,35,F,276.1806452919119,5,8.212994148245931,Bronze
888,47,M,5.367283829582405,6,6.708730394105703,Silver
889,32,M,54.26488522972961,2,8.892950673994546,Silver
890,44,M,30.13183465506887,6,7.970003119874996,Silver
891,68,M,131.23785630731405,4,7.605873371973579,Bronze
892,51,F,397.90761788416825,3,6.826885992700322,Bronze
893,69,F,29.64269475836514,4,7.477559409272,Bronze
894,55,M,106.18212598300316,2,7.43237736680399,Silver
895,50,F,22.076841513427965,6,6.187852532388609,Bronze
896,41,M,83.31687421479583,8,5.8376251994091,Silver
897,32,F,62.349516817232185,5,5.504639559504414,Silver
898,47,F,357.5741130908115,6,5.6007053323096105,Bronze
899,59,M,93.78394280377333,5,6.7178456866824225,Bronze
900,68,F,43.00237767529106,5,6.470972651506628,Silver
901,34,M,12.114644357562018,6,6.068899380096165,Bronze
902,22,F,16.39868637214363,4,5.957827787897251,Bronze
903,46,M,25.53012751408823,4,7.437820039174475,Silver
904,21,M,28.897178556136982,5,9.066411170761459,Bronze
905,27,F,190.12354942631106,5,6.9836264783898265,Gold
906,34,F,82.37634851167945,4,6.885503799938847,Silver
907,27,M,74.10586447854435,4,5.597669960929945,Silver
908,34,F,12.19065063412979,7,6.665395282313939,Bronze
909,37,F,196.71111641550874,5,8.785504510914054,Bronze
910,41,M,128.30676118738606,4,8.556191655263458,Bronze
911,22,M,7.006669271951631,3,8.451960616411503,Bronze
912,51,F,123.04369006024542,9,8.403803243829763,Bronze
913,23,M,78.42503006173838,6,7.655098833347252,Bronze
914,19,M,8.525874546966827,6,7.601810745224493,Bronze
915,30,M,61.304412060670245,4,7.367125490027161,Bronze
916,60,F,66.2998818414935,7,6.374672079921229,Silver
917,60,F,18.125157762181647,6,7.125549097923264,Bronze
918,65,M,291.3196927399496,6,7.3233995255588,Bronze
919,28,F,189.6955808234685,2,7.949752904974078,Silver
920,68,M,110.57043902602179,6,7.1503847305677395,Gold
921,64,F,62.044623966888565,4,10.0,Bronze
922,40,M,53.062967175684406,7,5.185281704413132,Bronze
923,33,M,105.26073343140585,8,8.13171354965605,Bronze
924,48,F,78.84074743037924,6,6.93813444004142,Gold
925,28,M,6.429653002712656,3,7.003219423189813,Silver
926,33,F,71.84704219340354,4,5.781136326533788,Silver
927,25,F,164.19797883681323,5,8.529014900873028,Bronze
928,21,M,61.47794951322301,3,7.979262301481736,Bronze
929,57,M,5.335497350844933,5,8.250456095205537,Bronze
930,21,F,154.3080106811237,8,7.253868107228447,Silver
931,42,M,22.4849733685874,8,6.512657778039663,Silver
932,20,M,29.924309074837023,5,6.900157677183315,Gold
933,49,M,17.997194341740162,5,7.65019847508346,Bronze
934,20,M,40.07986104717142,8,3.9916357406203886,Bronze
935,44,M,141.3671747816516,5,8.309399301363186,Bronze
936,46,F,73.26905335240428,4,10.0,Silver
937,49,F,22.926383478708843,3,7.720502570430215,Silver
938,67,M,210.23424012654877,7,6.578610063688339,Bronze
939,68,M,211.67850510798343,4,6.758147117981096,Bronze
940,36,M,204.46801801024367,4,8.061313526401253,Bronze
941,38,F,27.285416640692077,5,6.612567005027323,Bronze
942,22,M,60.0092896432293,3,8.303012907008766,Silver
943,35,F,419.9015724929951,5,6.738788924304634,Bronze
944,45,F,147.84643721827786,4,9.571275199936505,Silver
945,59,F,2.7543278636881525,6,9.529894204033281,Bronze
946,39,M,6.742758781911052,5,6.504745498088589,Silver
947,38,F,62.349309777106285,5,6.8784642448918,Bronze
948,23,M,239.93185496536807,2,6.96644670718249,Silver
949,18,F,77.37105860039205,5,6.98655051135439,Bronze
950,22,M,68.87817390488921,3,5.578856432408985,Bronze
951,58,F,11.146097451660442,3,5.369108973588472,Bronze
952,29,M,106.93839431309624,5,8.874636357321934,Bronze
953,43,F,172.65514506301994,4,8.634680521306251,Bronze
954,63,M,47.87134619671842,3,8.608781071265907,Bronze
955,51,M,149.43779183383717,4,6.895932449589506,Gold
956,66,M,333.75651620520983,2,9.838017654984544,Bronze
957,31,M,22.78627431134131,6,6.96629653498815,Silver
958,43,F,74.09300777021357,7,8.29431426084961,Gold
959,62,F,33.84673668890539,3,4.917066978197524,Bronze
960,44,M,157.4333443217474,5,6.655397002753224,Silver
961,26,F,86.17868409396449,4,6.766268416639274,Bronze
962,43,M,100.6714517833276,6,6.901768692967578,Bronze
963,64,M,159.90627194510662,6,5.011751548006471,Bronze
964,39,F,50.41321959217804,2,8.055821391736387,Gold
965,64,M,246.61642126129655,2,8.542915466955067,Bronze
966,47,M,76.14878374553811,5,5.884210916315626,Bronze
967,60,F,17.19216115893184,2,5.278987725518006,Bronze
968,65,M,119.0395784496388,7,5.846587562659116,Silver
969,34,M,157.6299845923955,4,7.7432480037102716,Bronze
970,43,M,38.09115447957103,5,6.105094967637468,Silver
971,53,M,194.61649805133624,7,6.798902125545436,Silver
972,18,F,236.59856460311664,5,5.389808882945957,Silver
973,25,F,32.42139595704644,7,9.968929608252195,Gold
